%time,field.header.seq,field.header.stamp,field.set_point,field.process_value,field.process_value_dot,field.process_value_filtered,field.process_value_dot_filtered,field.commanded_velocity,field.error,field.time_step,field.command,field.measured_effort,field.friction_compensation,field.position_p,field.position_i,field.position_d,field.position_i_clamp,field.velocity_p,field.velocity_i,field.velocity_d,field.velocity_i_clamp
1354825743966202505,1475,1354825743966202505,4.1918139409e-05,-0.00118799237113,-0.0221471607288,-0.00115517019948,-0.0109672889777,0.0,0.00119708833889,0.00100263,0.0,-0.793571757223,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743976205070,1476,1354825743976205070,4.1918139409e-05,-0.00113923914616,-0.0231392236294,-0.00112625020838,0.00485713719923,0.0,0.00116816834779,0.001002196,0.0,-0.790931004521,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743986197747,1477,1354825743986197747,4.1918139409e-05,-0.00120008465745,-0.00654438050505,-0.00116812305302,-0.00604076116847,0.0,0.00121004119243,0.00099718,0.0,-0.896446563665,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825743996200764,1478,1354825743996200764,4.1918139409e-05,-0.00124500407732,-0.00562050338189,-0.00123677721561,-0.00455595559742,0.0,0.00127869535502,0.001001141,0.0,-0.809419548137,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744006197593,1479,1354825744006197593,4.1918139409e-05,-0.00129463520725,-0.0199681463006,-0.00128495192064,-0.00506921139524,0.0,0.00132687006005,0.000999315,0.0,-0.990507779927,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744016198553,1480,1354825744016198553,4.1918139409e-05,-0.00126795308155,0.0102348885244,-0.00127625359952,0.00274299841433,0.0,0.00131817173893,0.001001193,0.0,-0.92636676071,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744026186258,1481,1354825744026186258,4.1918139409e-05,-0.00127431443383,-0.00502880323055,-0.00127663248034,-0.000537063204989,0.0,0.00131855061975,0.000991192,0.0,-1.04775745499,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744036202933,1482,1354825744036202933,4.1918139409e-05,-0.0011716478448,-0.00709346325058,-0.00116956614861,0.0102356444365,0.0,0.00121148428802,0.001006383,0.0,-0.928138976997,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744046198711,1483,1354825744046198711,4.1918139409e-05,-0.00118869043189,0.0240201647099,-0.00121604906941,-0.00184785479442,0.0,0.00125796720882,0.001000313,0.0,-0.93834631301,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
1354825744056201332,1484,1354825744056201332,4.1918139409e-05,-0.00125145686336,-0.0208222715797,-0.00121181170249,-0.0062953370626,0.0,0.0012537298419,0.001003206,0.0,-0.881540940039,0.0,-6200.0,-300.0,-600.0,32.0,0.0,0.0,0.0,0.0
